TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_After_FS
1243,399,0.7378039803860129,1781,1,8,322,480,65,1,0.6929154597814113,1,0.333906287136997,-0.2067936485059295,1.1461607224237838,222,2,0
1244,96,0.16563271204097488,1731,1,32,341,79,99,0,-0.7686901504386429,0,0.6198254967388979,-0.2067936485059295,0.6436282609533038,316,2,2
1245,114,0.20201651462659434,1730,1,27,382,163,99,2,0.1307594558506213,1,-0.9670261165516518,-0.2067936485059295,-0.6739643883754304,333,2,2
1246,262,-0.9842256365288418,83,1,21,71,518,53,2,-0.4876121484732478,1,2.292452872910018,-0.2067936485059295,-0.7631477727676,290,0,1
1247,441,-0.2943037754467285,1813,1,1,649,299,65,1,-0.8249057508317219,0,-0.12356444822604433,-0.2067936485059295,0.33294660985410024,87,0,2
1248,40,-0.26072926835265403,1578,0,28,198,519,51,1,-1.218414953583275,3,1.0915921925820342,-0.2067936485059295,-1.1299654966000976,326,0,1
1249,72,-0.06633972421818629,742,1,14,510,55,18,2,0.1869750562437003,1,-0.5238513416687055,-0.2067936485059295,0.8169490906155497,203,1,0
1250,61,-0.6191200017313405,1706,1,22,23,364,25,0,0.018328255064463266,0,2.049421544748402,-0.2067936485059295,0.6674169922413051,219,1,2
1251,83,0.10680880522411175,579,0,36,131,11,32,2,-0.31896534729401077,0,1.8206861770668814,-0.2067936485059295,0.47503799921802103,214,1,2
1252,124,-0.7539319256243843,1248,1,21,502,311,51,1,0.5242686586021743,2,-0.9241382351113667,-0.2067936485059295,0.01135773059159015,49,1,2
1253,465,0.42532124650330577,1041,1,38,326,515,13,2,1.2550714637122016,0,-0.23793213206680466,-0.2067936485059295,1.773472489440919,235,1,0
1254,299,0.05514517594057686,437,1,28,206,461,33,1,1.5923650660706756,2,0.4625699314578524,-0.2067936485059295,0.5075109763426748,240,1,0
1255,237,0.39099302598467056,1043,1,42,102,196,13,1,-0.8811213512248008,0,0.47686589193794743,-0.2067936485059295,0.8783105820128817,319,2,2
1256,256,0.723346386514891,1185,1,6,304,217,70,1,0.8053466605675694,2,-0.43807557878813524,-0.2067936485059295,0.6477332144769177,164,2,0
1257,333,-0.49509988368996344,2050,1,29,612,85,56,0,-1.162199353190196,3,1.1630719949825095,-0.2067936485059295,-0.9799821353775361,186,0,1
1258,287,-0.9407158161110106,978,1,19,350,465,89,1,1.0302090621398854,2,0.662713378179183,-0.2067936485059295,0.21651566700131494,171,1,0
1259,23,-0.7821961790454163,1865,1,20,363,240,69,2,-1.105983752797117,3,0.13376284041566644,-0.2067936485059295,-1.1295834615751017,277,0,1
1260,435,-0.8439664201582899,1479,0,2,111,12,43,1,-0.9373369516178799,3,-0.7668826698303213,-0.2067936485059295,-0.8640409152749134,328,0,1
1261,406,0.37704932763029453,1326,1,10,12,529,94,0,-1.105983752797117,3,2.049421544748402,-0.2067936485059295,-1.241106920952436,134,0,1
1262,310,0.5538293853909314,865,1,40,242,378,42,1,-1.105983752797117,3,-0.8669543931909865,-0.2067936485059295,-1.277777155365132,323,0,1
1263,118,0.01358815848638066,235,1,39,13,157,10,1,0.2431906566367793,0,-0.02349272486537904,-0.2067936485059295,1.3525827076074883,240,1,0
1264,456,-0.9590104965071695,1091,1,36,399,327,60,2,1.0302090621398854,0,-0.40948365782794516,-0.2067936485059295,-1.0425512676928084,271,1,2
1265,475,-1.0014240064892757,465,0,37,119,490,7,2,-0.7124745500455638,0,0.17665072185595154,-0.2067936485059295,1.995396379061707,280,1,0
1266,164,0.35553423532919387,1595,1,20,387,0,30,1,-0.09410294572169475,1,1.8778700189872617,-0.2067936485059295,0.7933603508171434,317,2,2
1267,432,-0.5214113341473605,1139,1,40,68,446,43,2,-0.3751809476870898,1,-1.367313009994313,-0.2067936485059295,0.03337987038816723,209,0,2
1268,88,0.8864568235300833,1807,1,39,361,475,30,2,-0.4313965480801688,0,-1.052801879432222,-0.2067936485059295,1.7488581522599735,49,2,0
1269,39,-0.9020023538494758,708,1,30,340,202,93,0,-1.162199353190196,3,1.8778700189872617,-0.2067936485059295,-0.9306124413755457,302,0,1
1270,139,1.6547306210654091,1097,0,40,434,266,57,2,-1.218414953583275,3,0.3624982080971871,-0.2067936485059295,0.3587121800969462,38,2,1
1271,404,-0.05119693632473653,429,1,13,601,96,11,0,-0.5438277488663268,0,0.5912335757787078,-0.2067936485059295,2.2273018952080594,148,1,0
1272,356,0.02629850760056591,1667,1,19,632,470,58,2,1.3112870641052805,0,0.39109012905737717,-0.2067936485059295,2.0112854465106986,188,1,0
1273,310,-0.38296788193597814,1618,1,2,671,304,32,2,-0.7124745500455638,0,-0.052084645825569126,-0.2067936485059295,1.1472350356819934,232,1,2
1274,90,-0.79339910131048,1716,1,25,305,445,41,2,0.2431906566367793,1,0.8485608644204186,-0.2067936485059295,-0.4200623723670643,42,1,2
1275,131,0.5151159231293966,73,1,40,425,260,1,1,-0.8811213512248008,1,-0.6382190255094659,-0.2067936485059295,0.6230752894072141,177,2,2
1276,67,-0.06267393619873124,1057,1,28,649,522,78,0,-1.443277355155591,3,-1.0242099584720321,-0.2067936485059295,-1.0052631108571324,57,0,1
1277,491,-0.9279026878934761,753,1,16,517,87,95,2,-0.6562589496524849,0,-1.3244251285540278,-0.2067936485059295,1.7818388000889844,37,1,0
1278,5,1.0742342453490852,1366,1,11,43,456,8,0,-0.9935525520109589,3,0.019395156574906088,-0.2067936485059295,-1.0823829060371823,180,2,1
1279,102,-0.07672041365645633,1447,1,27,120,474,57,2,0.5242686586021743,1,-0.5524432626288956,-0.2067936485059295,-0.9959019707480039,207,0,2
1280,306,0.4460483656787293,323,1,38,17,312,15,1,-1.49949295554867,3,0.9915204692213689,-0.2067936485059295,-0.9319175140448271,151,0,1
1281,142,0.5876779700939371,2108,0,35,481,491,8,0,0.5242686586021743,0,0.2767224452166169,-0.2067936485059295,-0.9868869697554826,67,2,2
1282,155,-0.6673234012021187,2099,1,39,75,326,73,1,1.7610118672499127,2,-1.038505918952127,-0.2067936485059295,-0.48342377866034825,104,1,0
1283,168,-0.9420862041556667,2213,1,39,248,520,98,2,-1.443277355155591,3,0.3624982080971871,-0.2067936485059295,-1.0262724732384518,24,0,1
1284,368,-0.7856221491570565,969,1,4,624,137,99,2,0.6366998593883324,1,2.4783003591512536,-0.2067936485059295,-0.48745181238027174,121,1,2
1285,216,-0.9042634941231584,1605,0,27,452,449,66,2,1.0302090621398854,0,0.37679416857728215,-0.2067936485059295,1.9500777947207475,61,1,0
1286,399,0.22298345170983266,101,0,24,271,216,13,0,1.0302090621398854,2,0.24813052425642676,-0.2067936485059295,-0.7880518412091131,7,1,2
1287,73,-0.7686635971044372,1061,1,37,126,501,89,1,-1.387061754762512,3,0.7484891410597533,-0.2067936485059295,-0.9754592509205373,358,0,1
1288,134,1.2227157899875736,1996,0,2,364,199,59,2,-1.105983752797117,3,-0.22363617158670962,-0.2067936485059295,-1.2690980375153926,136,2,1
1289,54,-0.9559613831078096,683,0,22,184,425,93,1,0.2431906566367793,1,0.5912335757787078,-0.2067936485059295,-0.2266398340070464,77,1,2
1290,362,0.31332628355378606,41,1,9,363,508,74,0,-0.9935525520109589,3,-1.1242816818326973,-0.2067936485059295,-1.1161840317722245,304,0,1
1291,256,-0.9942637289559477,473,1,15,10,162,75,2,1.2550714637122016,2,-0.20934021110661458,-0.2067936485059295,-0.5616358350528028,235,1,2
1292,88,-0.6444721805574782,1078,1,3,120,208,7,2,0.9177778613537274,2,-0.38089173686775507,-0.2067936485059295,0.5789925499122146,63,1,0
1293,292,-0.7903157282100037,178,1,39,489,454,46,0,-0.31896534729401077,0,-0.4952594207085154,-0.2067936485059295,-1.0879544638178276,236,0,1
1294,142,0.12979706467321794,392,1,28,206,23,39,1,0.018328255064463266,1,0.5054578128981375,-0.2067936485059295,-0.5361676880508932,22,0,2
1295,204,-0.8888808883218937,2258,1,0,550,44,25,2,-1.443277355155591,3,0.7770810620199433,-0.2067936485059295,-1.024339222172365,216,0,1
1296,176,0.21387037121286953,233,1,9,71,449,3,2,1.3112870641052805,2,-0.7382907488701311,-0.2067936485059295,0.32980315387661696,150,1,0
1297,172,0.925410103699433,220,1,22,582,479,85,2,1.0302090621398854,0,-0.5667392231089906,-0.2067936485059295,2.248606116836859,256,2,0
1298,380,-0.2720349697210669,864,1,2,601,194,77,0,-1.443277355155591,3,0.9343366273009888,-0.2067936485059295,-1.1521235280498614,244,0,1
1299,65,-0.3001279246365169,1542,1,10,365,77,13,0,-1.443277355155591,3,-1.1385776423127922,-0.2067936485059295,-0.8143994379665501,315,0,1
1300,363,-0.9817931977495773,1952,1,40,308,309,7,1,-1.443277355155591,3,2.292452872910018,-0.2067936485059295,-1.0639324091252984,33,0,1
1301,252,-0.7337187019657068,904,1,27,602,365,11,2,0.6366998593883324,2,-0.15215636918623443,-0.2067936485059295,-0.8317961335678747,316,1,2
1302,57,0.16230952103268395,496,1,2,256,341,49,2,-0.6000433492594058,0,-0.19504425062651956,-0.2067936485059295,0.11887623219010778,196,0,2
1303,336,-0.4292869978453543,172,1,12,456,513,33,0,-0.4876121484732478,1,2.335340754350303,-0.2067936485059295,0.9195754926993541,139,1,2
1304,351,-0.34963319274971855,1187,1,29,142,181,38,2,0.8615622609606484,2,1.9350538609076418,-0.2067936485059295,-0.5947549385284563,158,1,2
1305,449,-0.6727364339785102,1311,1,7,671,215,14,2,0.018328255064463266,1,-0.46666749974832533,-0.2067936485059295,0.27060567295644283,19,1,2
1306,340,-0.40129682203325345,451,1,14,439,131,0,0,-1.105983752797117,3,-1.2243534051933627,-0.2067936485059295,-1.0980437780685588,299,0,1
1307,116,1.3531082124366014,420,1,5,555,233,57,1,0.4680530582090954,2,-0.15215636918623443,-0.2067936485059295,-0.6827255540157732,353,2,2
1308,270,-0.5148677312341277,986,0,23,58,10,4,2,-0.6000433492594058,0,-0.39518769734785014,-0.2067936485059295,2.182270478134211,95,1,0
1309,27,-0.6513241207807587,223,1,20,599,70,57,1,-1.387061754762512,3,-0.23793213206680466,-0.2067936485059295,-0.9576292404250898,343,0,1
1310,88,-0.7402965645800561,1346,1,42,78,270,58,1,-1.105983752797117,3,-0.32370789494737495,-0.2067936485059295,-1.0893928641468391,52,0,1
1311,361,0.2325761680224254,859,0,39,299,430,81,2,1.7610118672499127,2,1.3775114021839352,-0.2067936485059295,0.5212847491901789,254,1,0
1312,435,0.6629465334466734,929,0,15,391,223,66,2,-0.5438277488663268,1,0.07657899849528625,-0.2067936485059295,0.6972900800012215,69,2,2
1313,261,0.5317318781708519,2028,1,20,507,333,33,1,1.9858742688222286,2,0.44827397097775734,-0.2067936485059295,-0.07015931336609765,71,1,0
1314,70,1.1903403724325732,2218,1,22,495,5,13,1,1.4237182648914386,2,-0.5953311440691808,-0.2067936485059295,0.5761721571102313,66,2,0
1315,240,-0.4395991678813914,536,1,30,221,349,56,1,0.018328255064463266,0,-0.08067656678575921,-0.2067936485059295,0.00362472632724289,330,1,2
1316,117,-0.7166231111086219,1799,1,12,426,406,95,0,0.9739934617468065,0,-0.40948365782794516,-0.2067936485059295,1.8632917442102637,172,1,0
1317,59,-0.48670625691644487,518,1,3,487,522,40,0,-0.8811213512248008,1,-0.7668826698303213,-0.2067936485059295,-0.2836425365285861,133,0,1
1318,249,-0.8851123211990893,1968,1,9,160,341,94,0,1.8172274676429916,2,-0.19504425062651956,-0.2067936485059295,0.34565376142376325,294,1,0
1319,263,-0.7496837226859504,765,0,19,291,494,84,0,0.1869750562437003,1,-0.995618037511842,-0.2067936485059295,0.3477459800841436,18,1,2
1320,454,-0.9287591804213862,225,1,16,171,563,62,2,0.1869750562437003,1,0.8485608644204186,-0.2067936485059295,-0.06652869863190822,61,1,2
1321,252,-0.7330677676444951,1055,1,33,533,307,68,0,0.1869750562437003,0,0.37679416857728215,-0.2067936485059295,1.9327169950278116,342,1,0
1322,392,-0.5303873758398581,766,1,36,479,535,20,1,1.3112870641052805,0,0.4339780104976623,-0.2067936485059295,1.690076038279728,358,1,0
1323,160,-0.8277273218291151,1949,1,12,505,342,36,0,-0.5438277488663268,0,-0.35229981590756504,-0.2067936485059295,-1.072183340067828,57,0,1
1324,14,1.633797943683287,408,1,21,227,520,12,1,0.9177778613537274,0,-1.2672412866336478,-0.2067936485059295,1.6664103786776314,130,2,0
1325,456,-0.6585529177163197,785,1,34,314,191,42,0,-1.105983752797117,3,0.5769376152986128,-0.2067936485059295,-1.0373284130222264,201,0,1
1326,215,-0.6124393600136421,1066,1,41,309,264,38,2,-0.9373369516178799,3,2.5068922801114435,-0.2067936485059295,-0.8968856714507376,125,0,1
1327,214,-0.8611990498198404,1953,1,38,613,449,48,1,-1.218414953583275,3,1.3918073626640302,-0.2067936485059295,-1.1904680501895533,156,0,1
1328,454,1.2405993539703357,744,0,38,93,147,51,1,-1.330846154369433,3,0.40538608953747224,-0.2067936485059295,-1.283905099725805,189,2,1
1329,66,0.27536653471681216,1984,1,24,190,107,27,2,1.5361494656775965,2,0.5769376152986128,-0.2067936485059295,-0.6813051016409561,280,1,2
1330,211,-0.6286441986417004,857,1,4,266,498,23,1,1.3675026644983594,2,0.40538608953747224,-0.2067936485059295,0.19686778514531642,295,1,0
1331,261,-0.9808339261183179,2085,0,21,508,5,43,2,0.5804842589952534,2,-1.1242816818326973,-0.2067936485059295,-0.8141481666078281,182,1,2
1332,190,-0.6923672427182089,840,1,29,349,226,30,2,0.6929154597814113,2,-1.4673847333549783,-0.2067936485059295,-0.26542792701468637,116,1,2
1333,130,-0.5709851216627949,226,0,15,400,275,60,1,-0.9373369516178799,1,0.41968205001756725,-0.2067936485059295,-1.0907697286328983,294,0,1
1334,236,-0.08436032700541396,652,1,4,613,501,32,2,1.3112870641052805,2,0.7770810620199433,-0.2067936485059295,0.691510838750612,274,1,0
1335,14,-0.7682524806910405,453,1,37,327,563,92,1,-1.162199353190196,3,-1.038505918952127,-0.2067936485059295,-1.0082809311552543,214,0,1
1336,346,-0.9169738432373437,1761,1,37,258,385,62,0,0.7491310601744904,0,1.7635023351465013,-0.2067936485059295,1.4874333794506813,337,1,0
1337,171,-0.8464673783397874,1771,1,4,361,148,28,2,-1.387061754762512,3,0.2910184056967119,-0.2067936485059295,-1.023831551468008,169,0,1
1338,23,1.7913240494165057,567,0,13,181,560,40,2,0.4680530582090954,1,1.7635023351465013,-0.2067936485059295,0.13013729145039038,240,2,2
1339,245,-0.4951341433910799,581,1,11,483,568,33,0,0.6366998593883324,1,-0.052084645825569126,-0.2067936485059295,0.9638377117362984,342,1,0
1340,367,-0.838176530669618,989,1,40,157,586,51,1,-0.20653414650785276,0,0.37679416857728215,-0.2067936485059295,0.4811633795852377,284,1,2
1341,29,0.2974297822357753,646,1,17,280,205,92,0,0.8615622609606484,1,-0.7811786303104162,-0.2067936485059295,0.6967029254997177,230,1,0
1342,416,-0.21300550469750543,1167,1,31,407,20,59,1,0.35562185742293734,2,0.7913770225000384,-0.2067936485059295,0.2715081986530774,282,1,2
1343,225,-0.6281988225271871,958,1,9,207,22,88,0,0.6366998593883324,0,-0.7954745907905113,-0.2067936485059295,1.1305716422091845,12,1,0
1344,1,-0.9763116455709527,747,1,12,457,573,67,1,-0.6562589496524849,0,-0.8383624722307964,-0.2067936485059295,0.33490037286783775,160,0,2
1345,387,0.26012096772001286,1644,1,7,648,354,25,0,-0.5438277488663268,1,1.649134651305741,-0.2067936485059295,0.33744898236344806,292,2,2
1346,40,0.13174986763685287,685,1,35,43,561,18,1,-0.9373369516178799,3,0.6341214572189929,-0.2067936485059295,-0.8920781837200842,349,0,1
1347,109,0.23754382468430374,2158,1,15,672,434,77,2,1.1988558633191224,2,-1.2386493656734576,-0.2067936485059295,0.40600503939929417,309,1,0
1348,175,-0.6349137239460021,1811,1,39,665,296,6,1,0.7491310601744904,0,-0.2522280925468997,-0.2067936485059295,0.5783310396004767,299,1,0
1349,215,0.6761707780776046,557,1,34,308,434,66,0,-0.2627497469009318,1,0.17665072185595154,-0.2067936485059295,0.4587951006720535,131,2,2
1350,195,0.9044089069150782,1063,1,34,223,210,21,2,1.1426402629260435,0,-1.3816089704744081,-0.2067936485059295,1.701096082155114,9,2,0
1351,58,0.4910998726467985,1579,1,35,131,257,7,2,-0.15031854611477377,0,0.40538608953747224,-0.2067936485059295,0.5612394592204574,298,2,2
1352,391,-0.7732201373529188,304,1,20,532,100,12,1,-0.8811213512248008,0,-0.9813220770317469,-0.2067936485059295,1.411490457267095,343,1,2
1353,333,-0.14023789952626642,1193,0,33,361,12,44,2,0.5242686586021743,2,0.24813052425642676,-0.2067936485059295,-0.8511953080586074,32,1,2
1354,99,-0.4489520662861693,1182,0,15,369,140,64,1,0.8053466605675694,0,-0.29511597398718487,-0.2067936485059295,2.014249422946237,193,1,0
1355,378,-0.07308888533811767,260,1,21,296,584,23,1,0.6366998593883324,0,0.333906287136997,-0.2067936485059295,-1.280307816906548,323,0,2
1356,362,-0.8980624882210896,1201,1,16,649,549,72,0,1.2550714637122016,0,0.6341214572189929,-0.2067936485059295,0.14820062535036574,229,1,0
1357,229,-0.8888808883218937,597,1,32,15,175,71,1,0.2994062570298583,1,0.648417417699088,-0.2067936485059295,1.2218882691570365,53,1,0
1358,369,0.7148842403391396,2192,0,3,645,300,13,0,1.0864246625329645,2,-0.4809634602284204,-0.2067936485059295,0.29546102552228504,329,2,0
1359,272,1.5030629242230953,625,1,16,483,494,53,2,-0.7686901504386429,0,-1.3101291680739329,-0.2067936485059295,2.3472455090960422,240,2,0
1360,199,0.3146281521962093,2058,0,2,466,4,4,0,0.41183745781601633,1,0.44827397097775734,-0.2067936485059295,0.34242825765567686,273,2,2
1361,140,-0.9319110729240953,1977,1,29,82,278,47,0,0.8615622609606484,1,0.662713378179183,-0.2067936485059295,0.4171891788558863,6,1,0
1362,175,0.5087778784228623,1617,1,39,427,526,67,0,-1.105983752797117,3,1.7635023351465013,-0.2067936485059295,-1.0527405776883372,127,0,1
1363,128,-0.5133945640861224,1525,1,33,63,66,33,1,-1.218414953583275,3,-1.4959766543151685,-0.2067936485059295,-0.8724046619295223,354,0,1
1364,288,-0.861164790118724,896,1,14,337,398,14,2,1.8172274676429916,2,2.321044793870208,-0.2067936485059295,-0.0016801761339420456,203,1,0
1365,443,-0.11039769985387993,884,1,42,608,220,12,1,-0.6562589496524849,1,-0.6096271045492758,-0.2067936485059295,0.02965182390263653,177,0,2
1366,489,0.15408719276474722,196,1,4,332,494,99,2,-1.387061754762512,3,-0.40948365782794516,-0.2067936485059295,-1.2243435317348295,208,0,1
1367,364,0.40997290040315737,364,0,27,179,208,48,2,-0.7124745500455638,0,-1.0670978399123172,-0.2067936485059295,1.366141105004659,329,2,2
1368,336,-0.9043320135253912,1902,1,8,535,116,23,2,1.0302090621398854,2,-0.6239230650293708,-0.2067936485059295,-0.20253060353700156,268,1,0
1369,394,-0.7982982385701255,2110,1,12,622,325,55,1,0.5804842589952534,2,0.7627851015398482,-0.2067936485059295,0.3020351047443627,303,1,2
1370,296,-0.9399621026864496,663,0,24,551,162,63,1,-1.330846154369433,3,0.03369111705500113,-0.2067936485059295,-1.2423299458311141,211,0,1
1371,244,-0.46961066605935997,1316,0,17,247,586,33,0,1.8734430680360705,2,-0.1092684877459493,-0.2067936485059295,0.06793224620591962,96,1,0
1372,413,-0.04146718120767811,1370,0,5,478,425,70,1,0.4680530582090954,0,-0.15215636918623443,-0.2067936485059295,0.3211496759614408,350,1,2
1373,429,-0.773322916456268,102,1,26,38,34,56,0,-1.274630553976354,3,1.9779417423479269,-0.2067936485059295,-0.8397598972432931,343,0,1
1374,11,0.03839218209465609,2247,1,3,249,499,17,0,0.4680530582090954,2,-1.1242816818326973,-0.2067936485059295,-0.29428567336588873,216,1,2
1375,432,-0.5558423337693451,1273,1,15,213,350,97,1,-0.6562589496524849,1,-0.5381473021488006,-0.2067936485059295,1.248423037436787,61,1,2
1376,339,-0.03139482907945579,756,1,31,134,508,74,1,1.1988558633191224,2,-0.681106906949751,-0.2067936485059295,-0.13774105288853128,157,1,0
1377,25,-0.5143538357173816,1755,0,0,364,526,70,2,1.1426402629260435,0,1.2202558369028897,-0.2067936485059295,0.6009300779247322,307,1,0
1378,410,-0.2858758889720935,1870,1,11,511,330,63,1,-0.7124745500455638,1,1.3918073626640302,-0.2067936485059295,0.3289570360360219,275,0,2
1379,462,-0.43589912016081994,527,1,16,219,90,90,0,-0.8249057508317219,0,-0.02349272486537904,-0.2067936485059295,0.23599688928265072,181,0,2
1380,297,1.5037823779465396,777,1,30,528,352,64,0,0.5804842589952534,1,0.005099196094811046,-0.2067936485059295,1.2081427002375522,195,2,0
1381,266,-0.2883768471535909,1266,1,8,516,91,51,0,0.018328255064463266,1,-1.4673847333549783,-0.2067936485059295,-0.3532985467572057,302,0,2
1382,488,-0.6971978605756217,1567,1,24,412,57,41,1,-0.9935525520109589,3,1.1916639159426996,-0.2067936485059295,-1.1454520170764424,246,0,1
1383,241,-0.7069961350949128,789,1,4,180,392,2,0,1.5361494656775965,2,-0.4809634602284204,-0.2067936485059295,0.32583665599964573,126,1,0
1384,137,-0.11536535651575826,1260,0,36,547,392,73,1,0.6929154597814113,2,1.6205427303455509,-0.2067936485059295,-0.24424421307833513,259,1,2
1385,293,-0.7540347047277335,866,0,13,320,289,60,2,0.35562185742293734,0,1.1630719949825095,-0.2067936485059295,1.5295418439842925,112,1,0
1386,241,-1.0070425974723658,263,1,24,113,326,97,2,1.3675026644983594,0,0.37679416857728215,-0.2067936485059295,1.2570765153519632,277,1,0
1387,318,-0.8692158198810787,1960,0,39,336,108,37,2,-1.0497681524040379,3,1.8778700189872617,-0.2067936485059295,-0.8897603336355452,118,0,1
1388,305,1.0085583983089417,707,1,12,539,509,68,0,-0.9373369516178799,3,0.17665072185595154,-0.2067936485059295,-1.2119107274649956,81,2,1
1389,81,-0.24942356698424126,1435,1,4,203,381,62,2,-1.49949295554867,3,0.13376284041566644,-0.2067936485059295,-1.1758276475538032,242,0,1
1390,219,-0.7992575102013847,1517,1,21,83,355,14,0,0.5804842589952534,2,-0.7525867093502262,-0.2067936485059295,0.6194600586337629,334,1,0
1391,453,-0.6365581895995892,2249,1,17,510,32,55,2,0.9739934617468065,0,-1.009913997991937,-0.2067936485059295,1.480267017740187,310,1,0
1392,120,1.082970469133768,333,0,13,645,555,54,1,0.9177778613537274,2,-1.1814655237530776,-0.2067936485059295,0.5622342886815207,269,2,0
1393,215,-0.4355907828507724,34,1,37,539,453,25,1,0.8615622609606484,1,1.1344800740223193,-0.2067936485059295,-0.7255827046386383,174,1,2
1394,289,0.1599113419545356,1615,1,35,168,338,30,1,-1.274630553976354,3,0.04798707753509617,-0.2067936485059295,-0.8194376851082751,194,0,1
1395,401,1.9703652474508249,679,1,42,538,346,32,2,-1.274630553976354,3,2.406820556750778,-0.2067936485059295,-1.1823324989525592,265,2,1
1396,474,-0.015909444174841927,284,1,22,439,359,54,1,-0.4313965480801688,1,-0.9098422746312717,-0.2067936485059295,-0.9992890061038403,289,0,1
1397,361,-0.9221127984048041,1496,1,14,172,301,46,0,-1.49949295554867,3,1.7635023351465013,-0.2067936485059295,-1.0366899786515957,160,0,1
1398,319,-0.3034511156448079,402,1,12,576,585,7,0,-1.330846154369433,3,-0.6525149859895609,-0.2067936485059295,-1.2631264967555569,295,0,1
1399,248,-0.9508566876414657,2073,1,6,283,191,17,0,1.5361494656775965,2,0.7341931805796582,-0.2067936485059295,0.5208411783222306,97,1,0
1400,338,-0.41993409944057636,604,1,31,586,19,91,2,-0.9373369516178799,3,-0.695402867429846,-0.2067936485059295,-0.9282740793433559,178,0,1
1401,151,-0.7129230633880504,1416,0,21,13,198,19,1,-0.20653414650785276,1,0.20524264281614163,-0.2067936485059295,0.908845180084536,158,1,2
1402,15,-0.779866519369501,1783,1,3,380,238,59,1,-0.9373369516178799,3,-1.2672412866336478,-0.2067936485059295,-1.2692236731947535,110,0,1
1403,286,-0.5176085073234399,151,1,0,553,355,96,0,0.4680530582090954,1,-0.7382907488701311,-0.2067936485059295,0.506541786816175,255,1,0
1404,356,0.2712896302839601,1382,0,26,579,541,60,2,-1.330846154369433,3,-0.4523715392682303,-0.2067936485059295,-1.095505424546774,86,0,1
1405,199,-0.5106537879968103,2215,0,8,153,124,47,1,1.4799338652845175,2,-0.18074829014642452,-0.2067936485059295,0.14428797133597787,328,1,0
1406,161,0.3123670119225267,2152,0,17,209,447,64,2,-1.0497681524040379,3,-1.2815372471137427,-0.2067936485059295,-0.8860681830584034,281,0,1
1407,121,-0.6756485085734045,2057,1,39,528,512,59,1,1.0302090621398854,0,-1.009913997991937,-0.2067936485059295,1.296708162206742,175,1,0
1408,52,-0.5494015099594615,599,1,14,202,544,83,1,1.0864246625329645,0,-0.8097705512706064,-0.2067936485059295,2.2393116405575957,138,1,0
1409,169,1.9620743997806553,1475,1,38,195,120,2,0,0.35562185742293734,2,1.5633588884251706,-0.2067936485059295,-0.3654518757402976,151,2,2
1410,173,0.552767334656323,1206,1,11,73,148,75,1,0.41183745781601633,1,0.8628568249005136,-0.2067936485059295,0.12964756870022787,132,2,2
1411,91,0.10194392766558275,1658,0,22,511,259,58,1,-1.387061754762512,3,0.7913770225000384,-0.2067936485059295,-1.2235948456455756,295,0,1
1412,305,1.5744258816485615,108,1,33,446,299,84,2,0.4680530582090954,1,-1.1671695632729824,-0.2067936485059295,-0.10549370718803638,103,2,2
1413,125,-1.0002249169502018,426,1,4,666,521,63,2,0.8053466605675694,0,-1.038505918952127,-0.2067936485059295,1.9457984896421017,286,1,0
1414,281,-0.8577388200070838,1305,0,22,30,252,33,2,1.5923650660706756,2,0.5769376152986128,-0.2067936485059295,0.39626699225208273,283,1,0
1415,490,-0.1993358839520608,1892,0,3,668,125,63,2,-0.15031854611477377,0,1.8349821375469764,-0.2067936485059295,0.7041615824642353,56,1,2
1416,469,-0.9939211319447836,1114,1,35,573,376,24,0,0.5804842589952534,1,-1.295833207593838,-0.2067936485059295,-0.9843434882467849,357,1,2
1417,464,-0.43380927839271943,718,1,26,252,249,43,1,-1.0497681524040379,3,2.4640043986711584,-0.2067936485059295,-0.986889533748939,88,0,1
1418,474,1.238680810707817,182,1,4,197,526,13,0,-1.274630553976354,3,1.2059598764227946,-0.2067936485059295,-0.992961070253572,1,2,1
1419,10,-0.9115265507598356,2208,1,18,315,406,94,2,-1.105983752797117,3,2.335340754350303,-0.2067936485059295,-1.086972454324046,10,0,1
1420,356,-0.6370035657141025,959,0,42,367,489,67,2,0.1869750562437003,1,0.2910184056967119,-0.2067936485059295,0.15445933337731238,73,1,2
1421,14,-0.1630206007686742,1908,1,18,186,165,56,0,0.9739934617468065,2,-0.4523715392682303,-0.2067936485059295,-0.9160694704911371,346,1,2
1422,110,0.878953948985591,653,1,33,85,148,65,0,0.2431906566367793,0,-0.16645232966632947,-0.2067936485059295,2.487821578327261,347,2,0
1423,55,1.0314438786546984,69,0,5,304,460,31,1,-0.7124745500455638,1,1.4632871650645054,-0.2067936485059295,-0.6479706227149693,317,2,1
1424,387,-0.9223183566115025,821,1,34,675,143,82,1,0.5804842589952534,0,-0.3094119344672799,-0.2067936485059295,-1.2667673674635718,153,0,2
1425,229,-0.9619910905042965,2051,1,36,409,554,20,0,0.2431906566367793,0,-0.36659577638766006,-0.2067936485059295,1.7262770618899124,208,1,0
1426,460,2.0528283480380054,1912,1,9,560,107,86,2,-0.6562589496524849,0,0.6913052991393731,-0.2067936485059295,1.5467129081614581,22,2,2
